tanggal_baca,clean_author,clean_text,like_count,id,word_count
2026-01-27 07:00:00,@MolYanto-d3z,"Media penghianat,yg menghalalkan segala cara",1,Ugzb7NJ0ORgEp-EmyM54AaABAg,5
2026-01-27 07:00:00,@Cindeeell,Maaf ott tapi siapa yang ngeeehh kalo mbak cica semakin canteksss badaiii?? Hidup antek aseeeengg!!!!,0,Ugzq6yCTW5P7ckygPsl4AaABAg,15
2026-01-27 07:00:00,@jatipiturun,Maksudnya antek asing yang lain.,0,UgwdzKQsxrhaAnh3_3F4AaABAg,5
2026-01-27 07:00:00,@rubbyrayne,Terus bang dengungkan demi kebenaran tentang omon omon,0,UgxMkzTqZzFJtnE6nMt4AaABAg,8
2026-01-27 07:00:00,@markuskristiyanto263,antek asing melawan anti asing :face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,0,UgyLcG6f7G4bJhAls0F4AaABAg,6
2026-01-27 07:00:00,@andiroyal2376,DENGAR PRABOWO PIDATO LAMA2 JADI ENEK ATAU MEMUAKKAN.,0,UgyXxIXjPbx9vUUTe7x4AaABAg,8
2026-01-27 07:00:00,@roniihsan447,Usang asemg ternyata eeehhh😂,0,UgwNEhpOrcDtWMhlohd4AaABAg,4
2026-01-27 07:00:00,@fadjarutama9496,Penjahat Ham jadi President Curang !,0,UgwOK2kSoYP_fAdnLEZ4AaABAg,6
2026-01-27 07:00:00,@NengWildun,Baru setahun kok rasanya lama banget yaa.. 😢,0,UgxB5U9nXCfNkkdvPhx4AaABAg,8
2026-01-27 07:00:00,@captaincode1234,"Musuh bersama 😂? Antek asingnya trump 😂?
Yg jelas, eropa baru membongkar antek uni emirat arab. ""Kebetulan"" uea ini sekubu dengan trump. Disisi lain, wowo adalah wiwi. Jadi musuh ""bersama"" ini pertanyaannya bukan siapa musuhnya, tapi ""bersama"" nya ini siapa 😅.",1,Ugyp0DbRb8uDvqnVFfl4AaABAg,41
2026-01-27 07:00:00,@ejosetyawan6812,La ini kan emang salah 1 media antek asing. Ya pasti gak suka lah.,1,UgxWCQHa8WNbRaRqRfh4AaABAg,14
2026-01-27 07:00:00,@daniarnatakusumah975,Dia sendiri mnjadi antek Amrik & Don*ld Tr*mp dgn menjadi anggota Dewan Perdamaian Ga*a yg sama sekali tidak melibatkan pemerintahan & rakyat Plstn sama sekali...😖,1,UgxqyIzsLOq2QFEcczJ4AaABAg,25
2026-01-27 07:00:00,@BoeYa72,Mereka orang asing sesungguhnya yg rusak negara,0,UgxgkN2urJkdVI3IcVt4AaABAg,7
2026-01-27 07:00:00,@febrinaldi2648,Lagi sering Target 2030 Indonesia bubar,0,UgxQWtTR2raLLGZZRNl4AaABAg,6
2026-01-27 07:00:00,@ekomeiriopradita6060,"Di Negeri Para Penipu, Menyuarakan Kebenaran adalah Sebuah Kejahatan...!

Bravo KNIL...! Bravo KNIL....!
KNIL Berkuasa, Wong Cilik di Idak-idak...!

Bagi yang waras dan melek sejarah, mulai sekarang Siap-siap saja untuk yang terburuk, yang terpenting adalah Lindungi Diri dan Keluarga.

Mau Negara Ini Hancur juga Masabodoh, Mau Revolusi, Mau Reformasi, Mau Hancur Leburpun Negara ini Masabodoh,

Karena ""Bukan Hanya Salah Fir'aun, Tapi Juga Salah Rakyatnya yang Menjadikannya Fir'aun"".",1,UgykYThj5uB5u5zyNk14AaABAg,67
2026-01-26 07:00:00,@yulianingsih5640,"Aduh maunya apa sih negara? 
Tolong bangun lapangan perkerjaan aja untuk rakyat, kalo ribut tentang itu pasti rakyat dukung...
Rakyat sejahtera, otomatis negara aman, ga perlu takut sama antek asing",1,UgwB0nAEyYvArCp3m2t4AaABAg,30
2026-01-26 07:00:00,@just.abdulloh8176,"Tempo ,👍👍👍",0,UgyXAcbL1JOgbUxnlt54AaABAg,2
2026-01-26 07:00:00,@ap2445,Niru Trump nih,0,Ugzgm1xhN0dQIuRIlpR4AaABAg,3
2026-01-26 07:00:00,@mjmu1707,Bg aku itu vmcara probow jd hero,0,Ugzeh9EFMrQTQqXWCsp4AaABAg,7
2026-01-26 07:00:00,@Bimahanshana,Lha presiden sering ketmu dan yes yes aja KLO ktmu trump....kalo dibodohi trump apakah bisa di tuduh antek asing,0,UgwJ7wlAIgGj-wwNFsl4AaABAg,19
2026-01-26 07:00:00,@TheOneEdith,"1 akun 1 orang ya matiin umkm dah itu bjir, balik ke jaman poster dan sejenisnyakah ini? waduh agak susah juga nih kalo buat berjuang dengan seller luar yang luar biasa",0,Ugy8tr0q3qwOnombCLh4AaABAg,31
2026-01-26 07:00:00,@antoniq9000-med,"antek koruptor aja dulu Pak …antek oligarki aja , ntar main fitnah ngeri antek asing ngeri, kaya jaman PKI 😢",0,UgznneEcDioC7vJezq14AaABAg,20
2026-01-26 07:00:00,@kondangsby45,tempo apakah antek asing? kok takut banget sama prabowo?,1,Ugz1R9x2toaBMmoztEd4AaABAg,9
2026-01-26 07:00:00,@ajkalombo2567,"Kalau PDIP dan Jokowi berkuasa isunya radikalisme dan intoleransi, giliran Prabowo berubah jadi antek asing. Sebenarnya mereka hanya membuat musuh sesuai yg mereka inginkan.",1,UgxlWUFedypnr6gUVt94AaABAg,24
2026-01-26 07:00:00,@TediIbrahim-b5m,Mana mana ooyy antek asingnya.Jangan disembunyikn saja,2,UgwTPb6ombay64QFrWh4AaABAg,7
2026-01-26 07:00:00,@putras5256,Dr pd antek pemerintah 😂😂,0,UgzKGwk22zz16ZJbC3B4AaABAg,5
2026-01-26 07:00:00,@AbdulKarim-fp3kk,cara mengggalang opini yang bagus. Menjadi cerdas dan waras juga penting.,0,UgyUxu8036F3vXz7qbh4AaABAg,11
2026-01-26 07:00:00,@mazjarod8185,Udah PIKUN 😅😅😅😅😅,0,UgzWw3WBObeixmOOuKl4AaABAg,3
2026-01-26 07:00:00,@stevendanielkussoy4859,Adanya Oligarki dan Pengusaha Lokal Nasional yang serakah,0,Ugzodqu_Zti7Jy4lwNd4AaABAg,8
2026-01-26 07:00:00,@politicalrightz,Defenisi Asing itu apa ?,0,Ugw35nqAXzsGJvhTwxR4AaABAg,5
2026-01-26 07:00:00,@Daninilahdia,"Cica dengan sepenuh hati: lu lah, lu bosnya!😂",0,UgyByP79m3R5J7N54Dd4AaABAg,8
2026-01-26 07:00:00,@agusrachman9111,Antek asing hanya kedok tuk memberangus org2 yg vokal,0,Ugxg_n63NvTx1zQt0RZ4AaABAg,9
2026-01-26 07:00:00,@mbantumanten3075,"Tempo dapat uang dari gorge soros yaaa        ?????? Bener gk sihhh,,, awasss jd penghinat bangsa    Hidup singkat di neraka gk enak lo yaa",1,UgxELGDvthXQgw2qWCJ4AaABAg,23
2026-01-28 07:00:00,@dennymuabuay9620,Wkwk..padahal berita Tempo adalah kegiatan tersembunyi oleh Rezim.,1,UgxELGDvthXQgw2qWCJ4AaABAg.ASPPOo1bUCmASSr7fQ1MHO,8
2026-01-26 07:00:00,@AdrianPitoy-b4h,Bikin rusuh pake mulut orang no. 1 di Indonesia adalah sesuatu yg aneh dan menyakitkan. Pernyataan pernyataan yg dia buat berubah ubah sama tindakannya. Ngga punya sesuatu yg baik dan hanya menimbulkan kontroversial saja. Korupsi masi sama sejak Soeharto tumbang. Indonesia bukan jalan di tempat tapi mundur jauh sama negara negara seperti Vietnam dan Thailand.,1,UgztfOE-yKoZiX04TWZ4AaABAg,55
2026-01-26 07:00:00,@cucuripto,Betul antek asing siihhh,0,UgyTKSIWk4cyrZaGSSR4AaABAg,4
2026-01-26 07:00:00,@mandoralaschanel5696,Joss soros titip saham ke mana yyy untuk antek asing  .,1,UgzYZ03Yjigmug4-Lp94AaABAg,11
2026-01-26 07:00:00,@alvinkoeswanto8622,Harusnya ada buku: Paradox Prabowo & cara menyelesaikannya. Dibacanya bareng Joko Widodo Man of Contradictions 😂,0,UgwpXG1mmL0ltFZfF954AaABAg,16
2026-01-26 07:00:00,@PanenJaya2,"Narasi Antek asing dari seorang kepala negara itu hanya bentuk kepanikan dan tidak percaya dengan kepemimpinannya,",1,UgzyZetEyHSAPEFe7Vt4AaABAg,16
2026-01-26 07:00:00,@AzahriKurniawan-dn8ue,Ngk ada antek asing saya jamin pejabat kita sendiri yg ngk bener koruptor penghianat gimana sih Prabowo masa ngk tahu kelakuan pejabat mu terutama gank solo yg selalu merugikan negara dan rakyat makanya rakyat mengkritik kalau yg baik dia puji contoh Purbaya  aduh aduh presiden ngk punya insting dan intuisi,0,UgzcD764t9v-_BA7TX14AaABAg,50
2026-01-26 07:00:00,@DEFE05,DNA tempo = kegaduhan,2,UgzdbfGaMBzNmxVrUbJ4AaABAg,4
2026-01-26 07:00:00,@RahayuElektronik,ANTEK ASING MEMECAH BELAH RAKYAT INDONESIA DENGAN PROPAGANDA BERDALIH KRITIS,1,UgxyTwoXGQ480jqw-Qh4AaABAg,10
2026-01-26 07:00:00,@11_fathiranas_mipa38,uncle pram kemana ini? kok belum balik balik,0,UgywgyD8efIS9XDbfxV4AaABAg,8
2026-01-26 07:00:00,@fudfirda5899,"Selalu 0m 0n o2,politik,kerjanya?",0,UgxZjehzQDi9Cy4V-vB4AaABAg,4
2026-01-26 07:00:00,@arifsengalangalaandson4650,"antek asing, ndasmu, dibiayai koruptor, omon omon",0,Ugz6GagnOeLWR2mUIMx4AaABAg,7
2026-01-26 07:00:00,@tatanghomsah7265,Antek asingnya udah ketahuan tuh...,0,Ugzyz-OLHgQJc8aLh3F4AaABAg,5
2026-01-26 07:00:00,@WoloTam,Antek asing DPR keluar negri terus hasil laporan kerja keluar negri gk ada 😂😂😂😂 hayo yg antek asing siapa?,0,UgyVrbLgaIJ56Q1y61R4AaABAg,19
2026-01-26 07:00:00,@pujanggosabdo,SEMOGA TEMPO CEPAT DAPAT DANA POLES BIAR BERITA SELALU BAIK BUAT PEMERINTAH 😂😂😂,1,UgzszI4vcxWjxXMP2i14AaABAg,13
2026-01-26 07:00:00,@rianbancin-fx8lp,"Klo prabowo selalu menyalahkan antek2 asing,pendukungnya yg bego menyalahkn soros,pdhl yg buat proyek bego sampe defisit pemerintah tp yg disalhkan soros peaakkk",2,UgzZX_pYetjWz-RAm_94AaABAg,22
2026-01-26 07:00:00,@LafadzNusantaraCenter,republik ini sepertinya akan menuju ke Fasisme !!!,1,UgyxdbeFufzqO2BxUtR4AaABAg,8
2026-01-26 07:00:00,@mariateresa4191,"Prabowo mau meniru jaman mertuanya dulu yg merasa berkuasa dg menakut-nakuti rakyat.
Moga2 rakyat skrg byk yg terbuka mata hatinya dg tdk mudah termakan omon2 soal antek2 asing.

Prabowo rajin ngomong antek2 asing padahal rajin jg cari muka ke LN.....
Jgn lupa jg bhw dulu saat reformasi 98 dia kabur ke LN dan hidup nyaman di sana 🫤",1,UgzscYvLYHgEWo5w7SF4AaABAg,58
2026-01-26 07:00:00,@firmanwirawan3220,"bahaya ini, idiologi demokrasi dari asing, Pancasila itu dibuat secara ekletisme artinya rumusan berbagai macam idiologi lalu jadilah Pancasila, idiologi beragama pakah murni dari dalam negeri, ekonomi kapitalisme, syariah apakah dari dalam negeri, apa idiologi asli Indonesia ?",0,Ugx1Qp-Fs6dJEIR50Ip4AaABAg,38
2026-01-26 07:00:00,@ADI-ov2re,"Mau tanya nih, kalau kalian sudah usia lebih dari 63th apakah fokus kalian di dunia atau persiapan akhirat?",0,UgzVRe82lHrcrxnfU394AaABAg,18
2026-01-26 07:00:00,@AdhiYudhaMulia-j1m,Pemerintah melindungi rakyatnya dari disinformasi dan propaganda asing. Bagaimana rakyat melindungi dari disinformasi dan propaganda yang disebarkan pemerintah? Angel tenan iki....,0,Ugz1PJkr_osv5uZxwxR4AaABAg,21
2026-01-26 07:00:00,@lutfiepribadi2190,"Prabowo makin ngaco,.mungkin faktor umur,.beginilah kalo punya pemimpin terlalu tua",0,UgzyAbrOn2s3RX3OfBp4AaABAg,10
2026-01-26 07:00:00,@AlukPrakoso,Cara orde baru menghabisi musuhnya,0,Ugyo0w6vp0b3QlNkjZt4AaABAg,5
2026-01-26 07:00:00,@yudhietea5010,wowo wiwi koq di percaya,0,UgzdTtExwD4Rj-hmaWp4AaABAg,5
2026-01-26 07:00:00,@wiryaadi-e3c,Salah satu paradok Indonesia itu adalah orang yang dahulu dituduh penculikan aktifis dan  melanggar ham  bisa dipilih menjadi presiden. Bahkan kemenangannya karena berpasangan dengan produk haram konstitusi. INILAH PARADOK INDONESIA,0,UgwQjOx666giASLGL_p4AaABAg,30
2026-01-26 07:00:00,@samudraaryawan3255,Tempo antek asing!!!!! hidup Jokowiiiiiiiiiiii,1,Ugwpa_61fwZPfi7FxOl4AaABAg,5
2026-01-26 07:00:00,@nasehudin2554,salfok sama buku yang di belakang bang husen gambar nya kek ga asing😅,0,UgyqlluvJP_D8hP5Ecd4AaABAg,13
2026-01-26 07:00:00,@gerhanahikmat8931,Antek asing tuh ya oligarki jahat...mrk orang2 china yg memanfaatkan pejabat korup,1,Ugy9eeLaflwGQ96Qaad4AaABAg,12
2026-01-26 07:00:00,@True66-07,"Gimana kalau pemerintah/pejabat sendiri yang memberikan misinformasi ke rakyat nya? Misal: listrik didaerah bencana semua sudah pulih kembali, padahal belum. Ini juga harus di proses sesuai hukum propaganda asing dan mis-informasi",0,Ugz08HrQYBgkXumHWAp4AaABAg,31
2026-01-26 07:00:00,@sumargochiken7902,"Si omon omon  .,..sdh gk di percaya rakyat ...biar  si wowo sm asam sulfat di culik rakyat ikhlas ..",0,UgxWoD7vVBpGWvWGG7h4AaABAg,19
2026-01-26 07:00:00,@waifu_laifu-i8c,"Inilah Ajaran Kasih Otentarianisme yang digemborkan di indonesia, untuk minoritas, kalu mayoritas nanti bakal ada ICE versi kearifan lokal oten",0,Ugz9kofF__pbH4gXmSl4AaABAg,20
2026-01-26 07:00:00,@supribargowo6653,"Kiranya NKRI perlu mengkaji dan mendalami ttg undang"" disinformasi, propaganda asing krn di NKRI sdh banyak info"" yg tdk jelas dan diduga cenderung mendiskreditkan, menyudutkan dll terhadap negara......",1,UgzsoSfOtNnFCNd6T6d4AaABAg,28
2026-01-26 07:00:00,@liaafrianaa,"prabowo tu emang ga jelas dari dulu, dari dia dilepas jabatan kopasus karena menyalahartikan perintah atasan, sekarang bikin narasi antek antek asing sendiri, curiga di skizo",0,UgygzVJdpe7j9JaMFMF4AaABAg,26
2026-01-26 07:00:00,@supribargowo6653,"Rasanya NKRI perlu mengkaji dan mendalami ttg undang"" disinformasi, propaganda asing krn di NKRI sdh banyak info"" yg tdk jelas dan diduga cenderung mendiskreditkan, menyudutkan dll terhadap negara......",1,UgyiDIvC3uOPnzwnEI54AaABAg,28
2026-01-26 07:00:00,@supribargowo6653,"NKRI perlu mengkaji dan mendalami ttg undang"" disinformasi, propaganda asing krn di NKRI sdh banyak info"" yg tdk jelas dan diduga cenderung mendiskreditkan, menyudutkan dll terhadap negara......",1,Ugw2yWBu3Mr8BM30BR14AaABAg,27
2026-01-26 07:00:00,@ekoeko4035,PRESIDEN GAGAL  MENCARI SIMPATI RAKYAT DGN CARA NGASIH MAKAN GRATIS...PEMERINTAHAN YG TERLALU BANYAK OMON OMON...,1,Ugz1nC01Ay1nGO9QomJ4AaABAg,15
2026-01-26 07:00:00,@syufrialhasnan3069,Dia akan meninggalkan nama sebagai pemimpin anti kritik.,0,Ugww_1v-4lZoYWLJKIR4AaABAg,8
2026-01-26 07:00:00,@GinaKarsana,"Benar, sebenarnya lebih baik BISU ….JANGAN banyak bicara",0,Ugy3sqxS4YE858O4L394AaABAg,8
2026-01-26 07:00:00,@orkes_om,Antek asing teriak antek asing 👽😂😂😂,0,UgxDPTetbsKET5CIPrR4AaABAg,6
2026-01-26 07:00:00,@wkardita,Konten tempo sekarang triggering semua,0,UgysPHitiZqQwKe7f1x4AaABAg,5
2026-01-26 07:00:00,@bravovespa3736,"Kalau penonton Bocor Alus di survey,rasanya tingkat kepuasan thd Prabowo tdk sampe 10%.Tp kl survey Nasional,angka itu bisa 70% lebih.Pertanyaan nya,siapa ya respondent survey tsb.",0,UgwbsKWP9Mdvh8x92V14AaABAg,25
2026-01-26 07:00:00,@AriefPribowo,"preett lah boro2 sama antek asing, sama antek lokal aja dah jiper duluan....omon omon",0,UgwupyTMoJsJnHrpEN94AaABAg,14
2026-01-26 07:00:00,@KEMBARACHANNEL,"terima kasih Wanda Hamidah, terbukti semua ucapannya sekarang, kita kembali ke zaman orba dengan segala sikap represifnya",0,Ugz4BJl0XSiNH09Qioh4AaABAg,17
2026-01-26 07:00:00,@iniciativemind2934,"padahal wowok sendiri yang antek asing, maling teriak maling lu wok!",0,UgxVuDhNSVv5OdajYtV4AaABAg,11
2026-01-26 07:00:00,@alyadede1596,"Menurut pendapat saya kalau nga mau tidak ada antek asing,,beri kesejahteraan buat rakyat dan perbaiki kinerja aparatur pemerintah.",1,Ugy3mOGHfd798vaisIB4AaABAg,18
2026-01-26 07:00:00,@tiekerlove,Antek Amerika ya,0,Ugw5ElilYeemm8au9pp4AaABAg,3
2026-01-26 07:00:00,@asrodzi,Jadi kenapa Prabowo bisa ngomong berbeda di dalam dan luar negeri karena sebenarnya Prabowo ada dua orang,0,UgxMPp687dT4wapQIzJ4AaABAg,17
2026-01-26 07:00:00,@jagadhariseno,Bakal muncul Departemen Penerangan yg jadi tukang sensor di jaman orde baru.,0,UgxLgaaMMYNGyB0ujGZ4AaABAg,12
2026-01-26 07:00:00,@ayamkalkun2460,lawak 2026 KONOHA...ngutang makin byk ke asing  tembus 10KT + makin lucu ngasih upeti 17T pulak ke asing,0,Ugxbc0toluc6wUCq4md4AaABAg,18
2026-01-26 07:00:00,@dotar-sojat,"Saking gaktau lagi mau jawab apa ketika di kritik, sampai itu terus yg dibilang ""ANTEK ASING"" wkwk sedewasa ini tapi kok makin lucu liat pejabat gue",0,UgwJmF5YHnAACPQvy3d4AaABAg,26
2026-01-26 07:00:00,@sumiati-qt9fq,Kalau mau satu periode  aja.  Prabowo....,0,Ugxt9ZKU3v_XDfh4whB4AaABAg,6
2026-01-26 07:00:00,@napoleonbazar1567,Kalau Prabowo kan memang hobinya nuduh asang asing asing asing dari zaman dulu kalau ada kelemahan bilang ada antek asing itu untuk pembenaran penggunaan kekuatan militer di kalangan sipil,1,Ugz3EWcCg_y1lSkDnB54AaABAg,29
2026-01-26 07:00:00,@napoleonbazar1567,Opo wani sama Donald Trump nanti Donald Trump tersinggung antek asing antek asing,1,UgxJ9usY9jFaIEIe4kF4AaABAg,13
2026-01-26 07:00:00,@nusa3118,Praboewo niru kamenei😅😅😅,0,UgzeV-gbBemmoMG9iGR4AaABAg,3
2026-01-26 07:00:00,@Laewoo17,Yg hancurkan indonesia itu prabowo sendiri.. Dia selalu bilang antek asing.. Tp dia sendiri yg nempel2 sama asing.. Bukan jd negara non blok tp jd negara go block.. Ke kanan ngekor ke kiri ngekor.. Bisa2 indonesia ga ada harga dirinya dimata asing woi,1,Ugwu48sgTTNskQOYYi94AaABAg,43
2026-01-26 07:00:00,@adiadipar,"Kurasa dia punya syndrome military lovers, semuanya dianggap bau militer 😂😂",0,Ugz3eF_NKGt-hqwxqyV4AaABAg,11
2026-01-26 07:00:00,@murnijulinar7580,Ada export gelap biji nikel jutaan ribu ton yang dilakukan mantu jokowi dan Airlangga itu dilakukan antek asing. udah terang tuh orangnya kenapa prabowo gak to the point aja dia?,1,UgyGiqUL5UFnm2owFsx4AaABAg,30
2026-01-26 07:00:00,@jchen5638,"wah ini studionya baru, dibiayai asing ya ini",0,UgyZqz7li6qH1NaYuqh4AaABAg,8
2026-01-26 07:00:00,@adinugrohos.2914,tempo jago buat propaganda wkwk,0,UgxQJm5cP3bPaOOO4Qt4AaABAg,5
2026-01-26 07:00:00,@jakasembung7595,Presiden omon omon dipercaya...,0,UgwFB_WEjjGYKhTalR54AaABAg,4
2026-01-26 07:00:00,@nodamekira8580,"Menciptakan ""musuh"" bersama supaya rakyat bersama pemerintah dan bersimpati dengan pemimpin negeri. Jadi inget novel 1984, rakyat semiskin apapun tetap cinta dengan Bung Besar dan mengelu-elukannya 😶",0,UgyF0dUeVdGkN2pEcQV4AaABAg,27
2026-01-26 07:00:00,@murnijulinar7580,"inget ya teman, 2029 jangan pilih lagi prabowo jika masih mencalonkan. salam waras.",1,UgyhHXWTzarJDeu4inh4AaABAg,13
2026-01-26 07:00:00,@dimasseto7248,"orang indo emang cepet lupa alias pikun2
tempo kan dulu salah satu buzzer media pinokio, dan pdip partai utamanya
kenapa tiba2 mereka jadi pembela rakyat ?",1,UgyZT9P0NsqPDxTQrWl4AaABAg,26
2026-01-26 07:00:00,@tidarsakti_2006,HATI2 DNG ANTEK2 ASING.. MEREKA  DI BAYAR UNT MENGGAGALKAN PROGRAM2  PRO RAKYAT !& MENGADU DOMBA DNG PEMERINTAH,0,UgzDerzgl7oltvZ6TxF4AaABAg,17
2026-01-26 07:00:00,@rizkysoemanagara2494,slalu trsedia kambing hitam utk tutupin payahnya kinerja,0,UgyjURhvR8VE2zoyeDJ4AaABAg,8
2026-01-26 07:00:00,@tidarsakti_2006,"HATI HATI DNG MEDIA2 BAYARAN . MEREKA DI BAYAR UNT MENGADU DOMBA RAKYAT DNG PEMERINTAH... 
MEREKA  DIBAYAR OLEH ANTEK2 ASING & MAFIA2 MIGAS YG ADA DI SINGAPURA... 
MEREKA  INGIN MENJADIKAN RAKYAT GADUH TERUS, SHG MEREKA LELUASA MALING SUMBER DAYA ALAM KITA",1,UgwtMGlTdJlLBuaNgid4AaABAg,41
2026-01-31 05:00:00,@palmtree_,Dan anda fitnah negara tetangga.,0,UgwtMGlTdJlLBuaNgid4AaABAg.ASOQYf57-14ASc9O6vbhXz,5
2026-01-26 07:00:00,@jwf1654,"Selalu menyalahkan ""antek asing"" dsb. 
Jangan seorang penguasa pake cara2 spt ini. Kalau memang ada, tangkap saja spy clear, jangan asbun yg membingungkan rakyat yg mendengarnya. Rakyat sekrg sudah banyak yg lebih pintar, mana yg benar mana yg cuma ilusi seorang penguasa  utk membelokkan pemikiran rakyatnya.",0,UgywjsWh0unPheJuGfR4AaABAg,46
2026-01-26 07:00:00,@kurniasihqya8283,Efek 3 kali kalah pemilu sampe sebegininya,0,UgybxFAeZLTOy9smzHh4AaABAg,7
2026-01-26 07:00:00,@setiadiwahono3284,"Sepertinya kata antek asing itu sebuah jualan yg sengaja dihembuskan agar menimbulkan sebuah ketakutan dimasyarakat.
Jika sudah terpapar keresahan di masyarakat maka pemerintah langsung buat UU yg isinya membungkam sebuah demokrasi.",1,Ugw6xOVW94rlDFwGXQR4AaABAg,31
2026-01-26 07:00:00,@cepat-b9j,"Sekarang Prabowo sudah jadi Presiden kan menjadi penguasa, kok masih gembar gembor antek asing, bila gak sanggup jadi Presiden yang mensejahterakan dan melindingi rakyat, ya sudah sekalian mudahan diculik AS seperti presiden  Venezuela, biar sekalian kalau berubah perekonomian berikut kesejahteraan rakyat atau sekalian hancur, jadi presiden kok omon omon",1,Ugwnn-d1usKgj9dxG0t4AaABAg,49
2026-01-26 07:00:00,@adhisanjaya235,BUZZER PRA PRO PUJA PUJI ADALAH NEO RADIKALISME,0,UgyeX6pcFVjIJhgffut4AaABAg,8
2026-01-26 07:00:00,@haruntolabatua6840,Mulai Panik Antek2 Asing😅😅😅,0,UgwWBdhyPgIJ2IhA36d4AaABAg,4
2026-01-26 07:00:00,@blessingmoms1888,Mbk chika makin cantik,0,UgyOLg_X4L0ksVZZzQd4AaABAg,4
2026-01-26 07:00:00,@rollybental4880,"Rezim Prabowo akan menjadi Otoritarian, Psl 28 UUD 1945 tentang jaminan kebebasan berpendapat akan di amandemen kah. ?",0,UgzIWBeLwDfIwtRM9iV4AaABAg,18
2026-01-26 07:00:00,@winarnips3042,"SELALU BILANG MUSUHNYA ANTEK ASING terlalu JAUH PADAHAL Yang MENGGEROTI adlah  KONCO, BOLO dan  LINGKARANNYA sendiri 🤣🤣🤣",0,UgztYx6vilmbKxhBTgd4AaABAg,17
2026-01-26 07:00:00,@denikurniawan9642,"Negara mau stabil mah gampang, kasih jabatan sesuai keahlian bidangnya.",0,UgzJIKIFNeQTczVhE-Z4AaABAg,10
2026-01-26 07:00:00,@fastiakbar9701,neo orba,0,UgxW4il1oDpZgzEEnLx4AaABAg,2
2026-01-26 07:00:00,@dennirudiyana9770,Knp di negara ini sibuk urusan dlm negri yg ga selesai2 sementara negara lain sudah memikirkan jauh kedepan. Sebaiknya skrg fokus pikirkan pemberantasan korupsi dan keadilan sosial serta kemakmuran rakyat setelah itu baru yg lain.,2,Ugz6uOb11YYx-GKjsWN4AaABAg,35
2026-01-26 07:00:00,@XaneraAguilera-e6i,Ngutang ke antwek asing dan ah seng ...kocak ah !,0,UgwgHkhRAn-ggn7WZdd4AaABAg,10
2026-01-26 07:00:00,@msvmedina75,Sa aeh dah pak pres 😂,0,UgzUbiJPW20WRfTn-qR4AaABAg,6
2026-01-26 07:00:00,@fahrizalharisajinugroho2316,"Lama2 kyk cina sih.. semua dikendalikan.. tpi ya masih mending cina walopun full dikendalikan, tpi pemimpinnya bisa menjamin jadi lebih maju, tpi klo yg ini????  INDONESIA BUBAR",1,UgwRGPp3Ay3gB4MYU5Z4AaABAg,27
2026-01-26 07:00:00,@davidahmad157,Saya lebih suka view latar belakang studio yg sebelum2nya 😢,0,UgyaG1r0X_3gRpJQdVt4AaABAg,10
2026-01-26 07:00:00,@mumumuuu.u,"saya gak masalah dengan 1 id dan 1 akun karna saya pendukung asli pak prabowo.
tidak ada didunia ini dalam sejarah ada presiden yang siap mati demi rakyat dan tidak ada presiden yang selalu bertanya ke ajudannya apakah rakyat hari ini sudah makan?,apakah rakyat sudah bahagia?,apakah rakyat cinta sama presidennnya ? baru kalau dijawab ajudan dengan iya rakyat kenyang,bahagia dan rakyat siap dipimpin bapak untuk seumur hidup disaat itu pak presiden bisa menjalani hari dengan tenang.
presiden mana yang secinta ini sama rakyat",0,UgxFVyolj9mi3l8jpFp4AaABAg,83
2026-01-26 07:00:00,@SatriaNugraha-g7s,"Selamatkan generasi muda , sepertinya yang tua sudah hak paten sulit berubah , kita rawat yang muda muda , masih bisa tuh di didik yang baik di beri masukan yang baik , yang tua"" sepertinya udah stagnan , umur tua harusnya tau kompas bathin bukan hanya keinginan"" sementara lebih ke arah nya di bawa kemana 😢😢😢",1,UgxcXjDYqZnRDEVvPlB4AaABAg,56
2026-01-26 07:00:00,@mukhlisina8,Jendral yg kabur itu adalah pecundang kwwkwkwk,0,Ugz7RujiSjngdFLLCkl4AaABAg,7
2026-01-26 07:00:00,@yudionoyudiono1769,Jelaskan antek asing siapa? Padahal 10 tahun jokowi dan gengnya yg terindikasi antek asing di kubu anda pak!,0,UgyEUKdoCehRj5FlKZl4AaABAg,18
2026-01-26 07:00:00,@ahmadbaihaqi2802,"Bnyk penghianat bangsa ,orang ngaku pinter ,pendidikan tinggi ,tapi antek"" asing ,alesan kebebasan berpendapat ,pret ,alibinya sprti itu , Buzer yg dibayar antek"" asing",0,Ugwvw916Ru__wtbQzYZ4AaABAg,24
2026-01-26 07:00:00,@MrAgri20,"aku ga support pemerintahan korup dan sdm rendah tapi, akui dulu kalau tempo juga agen asing",0,UgyQwdmO4_lJX8or-2N4AaABAg,16
2026-01-26 07:00:00,@pep1972,"Bosan gk sih...!? Jualannya Narasi antek Asing, padahal doi kerjasama dg yg doi sebutkan",0,UgwkPUegtfFjXUfsd8l4AaABAg,14
2026-01-26 07:00:00,@zekarou7831,"Antek asing itu ada di mana-mana. Wajar dan lumrah. Jangankan asing, kita juga punya kok di negara lain - ""antek-antek"" yang bekerja utk kepentingan Indonesia. Yang nggak wajar itu kalau sampai itu dijadikan alasan dibuatkan UU untuk menindas kebebasan warga sendiri.",1,UgxjSrqHpGTv_3_ox554AaABAg,41
